Link,Title,Location,Summary
https://kr.indeed.com/viewjob?jk=71ecd14b3431ac40,Cloud Platfrorm 개발 및 운영,Success Korea 성남 분당구,"격요건] -OpenStack 에 대한 지식 및 경험이 풍부하신 분 - Python, Perl, PHP, Java 중 개발 경험이 있으신 분 -Linux... 지식 및 경험이 풍부하신 분 - Python, Perl, PHP, Java..."
https://kr.indeed.com/viewjob?jk=c8812232400bfda7,Growth Manager(그로스해킹 마케터),Success Korea 서울,"B Test 등 데이터 관련 Tool 활용 경험 (SQL, Python, R / Google Analytics, 등) - E-Commerce 분야... 활용 경험 (SQL, Python, R / Google Analytics..."
https://kr.indeed.com/viewjob?jk=50a1cb7c9938cba4,Sr.Service/platform Engineer (15년 이상),Success Korea 서울,"search, Redis 등) - 서버 사이드 백엔드 플랫폼 개발 경험 (Java, Spring , python,Mysql, Oracle 등) - 프로젝트 설계 및 PM/PL 경험 - Web서비스 개발 프로젝트 리딩 및 일정..."
https://kr.indeed.com/viewjob?jk=18d4b759113240ca,개인화 추천서비스 개발,Success Korea 서울 삼성동,"응용시스템 개발 경험 - 다년간의 SQL 활용 경험 - Java 및 Python, Scala 프로그래밍 경험 - 컴퓨터 사이언스 또는 통계 관련 석... SQL 활용 경험 - Java 및 Python, Scala 프로그래밍 경험..."
https://kr.indeed.com/viewjob?jk=3da2537c07ea7706,Platform server 개발자,Success Korea 성남 분당구,"scala (이외 C++, Go, Python 등)를 이용한 서버 개발... 사용) 자격요건 -Java / scala (이외 C++, Go, Python 등)를 이용한 서버 개발 경력 3년 이상이신 분 -오픈소스 기술을..."
https://kr.indeed.com/viewjob?jk=d04d5965fd332b3e,DW&BI팀 Data Architect,Success Korea 서울,"BigQuery) - 데이터 표준 수립 및 관리 역량 - Java 또는 Python, Linux Shell 등의 코딩 능력 [우대사항] - 금융... 및 관리 역량 - Java 또는 Python, Linux Shell 등의..."
https://kr.indeed.com/viewjob?jk=8461bfe74b0948cf,SW 품질 보증 전문가,Success Korea 서울,Fortify 룰셋 및 표준 수립 경험자 - Java 또는 Python 이용하여 대시보드 등의 개발이 가능자 [전형절차] 서류-면접 [제출서류... 수립 경험자 - Java 또는 Python 이용하여 대시보드 등의 개발이...
https://kr.indeed.com/viewjob?jk=a758b91ea2f0dd2b,SW개발 매니저,Success Korea 서울 삼성동,"++, C # 중 하나의 개발언어 능숙자 - Javascript, Python, PHP, Ruby, Perl, Delphi중 하나도 가능한 분 우대... 능숙자 - Javascript, Python, PHP, Ruby, Perl..."
https://kr.indeed.com/viewjob?jk=89067ba5fc5296c0,Back-end Web Engineer,Success Korea 서울 서초구,운영을 담당 [자격요건] - 3년 이상의 웹 백엔드 개발 경험 - Python 및 Django 또는 이에 상응하는 개발 경험 - 웹 개발 전체 프로... 상의 웹 백엔드 개발 경험 - Python 및 Django 또는 이에 상응...
https://kr.indeed.com/viewjob?jk=c0f615c8aecd5778,Deep Learning Engineer(영상 처리),Success Korea 서울,"resnet, r-cnn 등 주요 모델 지식 보유자 - C++, Python 능숙 사용자 우대사항 - 클라우드 환경 개발 경험 (Open stack... 모델 지식 보유자 - C++, Python 능숙 사용자 우대사항 - 클라..."
https://kr.indeed.com/viewjob?jk=98f1d7a579da7730,Messenger Data Analytics and AI Platform...,Success Korea 성남 분당구,"기반한 가설/모델 수립과 이를 검증하기 위한 시각화 [자격요건] - Python, Java, Scala, Kotlin, Node.js 등 최소 한가... 이력서 자격요건 - Python, Java, Scala, Kotlin..."
https://kr.indeed.com/viewjob?jk=dae2c7e9525b116a,Media Delivery Server 개발,Success Korea 성남 분당구,"서비스 운영에 필요한 script 개발이 가능하신 분: shell, python, perl, scala 등 사용 - HTTP(RESTful) API... 가능하신 분: shell, python, perl, scala 등 사용..."
https://kr.indeed.com/viewjob?jk=10670c0104b17bd5,System(Server) 엔지니어,Success Korea 서울 강남구,"개발 가능자 - LANGUAGE: .Net, PHP, Java, Python 중 최소 하나의 언어로 웹 개발 가능 - 새로운 기술에 대한 습득과... Net, PHP, Java, Python 중 최소 하나의 언어로 웹 개발..."
https://kr.indeed.com/viewjob?jk=b94e79d91fcb12ac,게임밸런스 개발자(게임 시뮬레이터 개발),Success Korea 성남 분당구,"경우에는 Python 언어를 사용 [자격요건] - 3년 이상의 프로그램 개발 경력이 있으신 분 (언어 불문, Scala 혹은 Python 등 새로운... 언어 불문, Scala 혹은 Python 등 새로운 언어를 학습할 의지..."
https://kr.indeed.com/viewjob?jk=c483dda7deecb505,긴급]Database Administrator & Data Warehou...,Success Korea 서울 강남구,"ETL 프로세스 개발 경험 - 스크립팅 또는 프로그래밍 경험 ( Python, Java, Perl, PHP, Shell script 등) [전형절차... 스크립팅 또는 프로그래밍 경험 ( Python, Java, Perl, PHP..."
https://kr.indeed.com/viewjob?jk=6f29b95e3fb173f5,그로스해킹/데이터분석 (5년이상),Success Korea 서울,"데이터 분석과 마케팅자동화, 시각화, A/B Test 등 데이터 관련 Tool 활용 경험 (SQL, Python, R / Google Analytics, Appsflyer / Tableau, Kibana 등) - 대용량 데이..."
https://kr.indeed.com/viewjob?jk=7aa43c167847c40f,Data Scientist (고객데이터 분석),Success Korea 서울,"사이언스 직무 경력 3년 이상 필수조건 : - 데이터 분석 및 모델링을 위한 분석 Tool 활용 능력 ( Python, R 등) - 대용량 데이터의 효율적 사용을 위한 빅데이터 분석 플랫폼 경험자 (Hadoop, Hive..."
https://kr.indeed.com/viewjob?jk=4801b7535e8bc40d,서버 개발(사원~과장급),Success Korea 서울 가산디지털단지역,"회사소개 http... newemotion.co.kr 업무내용/자격요건 자격요건 - PHP, Python, Javascript - Mysql - OAuth - Amazon SQS - 대학교 수준의 알고리듬 / DB..."
https://kr.indeed.com/viewjob?jk=d9f1c1b5579f37c4,빌링서버 개발자,Success Korea 서울,커뮤니케이션이 가능하신 분 [우대사항] - Linux 기반에서 Python(Django)또는 PHP로 백엔드 시스템 개발 경험 - AWS/GCP... 사항] - Linux 기반에서 Python(Django)또는 PHP로 백엔...
https://kr.indeed.com/viewjob?jk=c193b65defa6a4ec,Web 개발,Success Korea 서울 중구,"험자 - 가상화, Docker 기술 경험자 - 네트워크 지식 보유자 - Python 개발 경험자 - 인공지능 딥러닝, 빅데이터 관심있는 자 - GIS... 네트워크 지식 보유자 - Python 개발 경험자 - 인공지능 딥러닝..."
https://kr.indeed.com/viewjob?jk=48c50ff3b36a9af7,온톨리지 ( Ontology ) / 질의응답 ( Q&A ) / 챗봇 연구...,금융 대기업 연구소 서울,"Engineering/정보검색/NLP/ /머신러닝/텍스트 마이닝 분야 연구 및 개발자 - 프로그래밍( python, java, C/C++ 중 한가지 이상) 가능자 [우대사항] - 챗봇, 상담시스템, Q&A시스템 구축 경험..."
https://kr.indeed.com/viewjob?jk=c495ae06620d2544,Junior and/or Senior S/W Engineers for C...,Success Korea 서울,5 years of work experience in C and Python programming ?Minimum of 3 years of work... experience in C and Python programming...
https://kr.indeed.com/viewjob?jk=9301688209a46cd7,전자상거래 플랫폼 인프라 설계/구축/운영,Success Korea 서울,5년 이상 - bash / Python Script 활용 능력 - 대용량... 국문이력서 자격요건 - 관련 직무 경력 5년 이상 - bash / Python Script 활용 능력 - 대용량 서비스 트래픽 운영 경험 - 오픈...
https://kr.indeed.com/viewjob?jk=22b69448bcfcf9ed,Data engineer,Success Korea 서울 강남구,초대졸 이상 - 관련경력 2년 이상 - python 개발 가능 [전형절차]서류전형-실무면접-최종면접 [제출서류]국문이력서 자격요건 - 초대졸 이상 - 관련경력 2년 이상 - python 개발 가능 [전형절차]서류전형...
https://kr.indeed.com/viewjob?jk=62f4835c89011cd6,Discovery(검색/추천) ML Engineer,Success Korea 서울,"신만의 방법론을 보유하신 분 [우대사항] 자연어 처리, 랭킹 로직 및 추천 알고리즘 개발 경험이 있으신 분 Python 또는 R 등의 데이터를 다루기 위한 언어를 1 개 이상 능숙하게 사용 가능하신 분 수학 및 통계 이론을..."
https://kr.indeed.com/viewjob?jk=a9376c5dec70af52,경영기획심사,Success Korea 서울,"자격요건] - 관련 직무 경력 3년 이상 - 데이터 처리 언어 (R, Python, Scala) 사용 경험 - 통계 기본 지식 및 모델링에 대한 이해... 데이터 처리 언어 (R, Python, Scala) 사용 경험 - 통계..."
https://kr.indeed.com/viewjob?jk=8608fc6f73158097,Data Engineer(전직/보충역 산업기능요원 가능),Success Korea 서울,기반 데이터베이스 경험이 있는 분 - javascript / python 등 script 언어 숙련자 - AWS 기반 개발 경험자 (Azure... 분 - javascript / python 등 script 언어 숙련자...
https://kr.indeed.com/viewjob?jk=061758a50515258f,데이터모델링/BI기획,Success Korea 서울,"기반에서 데이터 설계 경험 - 디지털 마케팅, 온라인 광고에 대한 이해 및 데이터 연동/설계 경험 - Python, R, Spark 등 활용 가능자 - 클라우드 환경 개발 경험 (AWS, Google) [전형절차] 서류..."
https://kr.indeed.com/viewjob?jk=bc4a0e62c7c3d510,테크니컬 아키텍트,Success Korea 서울,등 Configuration Management 경험 - Bash/ Python 등 서버 운영에 필요한 Script 중급 이상자 * 우대 사항... Management 경험 - Bash/ Python 등 서버 운영에 필요한...
https://kr.indeed.com/viewjob?jk=493a39e613f9971a,영상보안 Application 개발 및 수행,Success Korea 서울 중구,"험자 - 영상 플레이어 개발경험 - CUDA(GPGPU) 개발 경험자 - Python 개발 경험자 - 인공지능 딥러닝, 빅데이터 관심있는 자 - 공공... GPGPU) 개발 경험자 - Python 개발 경험자 - 인공지능 딥러닝..."
https://kr.indeed.com/viewjob?jk=bfab93af00d5d49a,데이터 엔지니어,Success Korea 서울 광화문역,운영 - 빅데이터 분석 지원 [자격요건] - 3년 이상 경력 - Python 활용능력 중급 이상 - 컴퓨터 공학 및 관련 학과 전공자 - 빅데이터... 격요건 - 3년 이상 경력 - Python 활용능력 중급 이상 - 컴퓨터...
https://kr.indeed.com/viewjob?jk=4075d8bfdc15d56d,Data Analyst (5년이상),Success Korea 서울,"분석을 통한 인사이트 발굴 경험 - 데이터를 기반으로 현업부서와의 원할한 커뮤니케이션 능력 우대사항 : - Python, R, 하둡, Spark 등 활용 가능자 - 통계 관련 또는 컴퓨터공학 관련 전공자 - Google..."
https://kr.indeed.com/viewjob?jk=8c651677f4732df6,Blockchain Software Engineer,Success Korea 성남 분당구,"이를 이용한 서비스 개발에 관심있는 분 - Java / C,C++ / Python 등의 개발 언어를 능숙하게 다루시는 분 - 대용량 트래픽/데이터를... 분 - Java / C,C++ / Python 등의 개발 언어를 능숙하게..."
https://kr.indeed.com/viewjob?jk=dcc2877b33c5b511,보안 개발전문가,Success Korea 서울 삼성동,"요건] - 보안 취약점 점검 관련 경력 5년이상 - Java, PHP, Python 등의 언어로 프로그램 개발 필수 - IT인프라에 대한 지식 보유자... 년이상 - Java, PHP, Python 등의 언어로 프로그램 개발 필수..."
https://kr.indeed.com/viewjob?jk=30a73289957a9676,하둡 엔지니어 (긴급),Success Korea 서울 강남구,"경험자 또는 운영 경력자 - Linux 사용 가능자(중급 이상) - python, java, spring 개발 경험자(중급 이상) - Database... 사용 가능자(중급 이상) - python, java, spring 개발..."
https://kr.indeed.com/viewjob?jk=abbaed38ad85d926,데이터마이닝 / 정보검색 / NLP / 분산처리 연구원 -금융대기업(연구...,금융 대기업 연구소 서울,"1년이상 - 정보검색/NLP/분산처리/데이터베이스/머신러닝/데이터마이닝 분야 연구개발자 - 프로그래밍( Python, C/C++, Java 중 2가지 이상) 가능자 [우대사항] - Information Retrieval..."
https://kr.indeed.com/viewjob?jk=f59ae6a493eec795,"Principal, Back-end Engineer (SCM Insigh...",Coupang 2.9 서울,"analysis) Computer Science Fundamentals 이수 Java, C++, C, Python, Scala 등 현대 프로그래밍 언어 중 최소 한 가지 이상을 능숙하게 활용할 수 있음 (본사에서는 주로..."
https://kr.indeed.com/viewjob?jk=67e90e28e81d778d,데이터분석,Success Korea 서울,고객분석/상품분석/추천/검색 관련 프로젝트 2개 이상의 경험 - R， Python， SQL 필수 [전형절차] 서류-면접 [제출서류] 국문이력서... 2개 이상의 경험 - R， Python， SQL 필수 [전형절차] 서류...
https://kr.indeed.com/viewjob?jk=daffd6dd292ab0a9,외국계 [외국계기업] Software Architect 채용,에이치알 코리아 서울,"학력 : 정규 4년제 대학 졸업자 또는 동등 수준 교육 이수자 경력 : 5년~10년 Java, C#, Python, NodeJS 중 한가지 이상에 대해 5년 이상의 시스템 개발/운영 경험 보유자 GCP 또는 AWS 기반..."
https://kr.indeed.com/viewjob?jk=44419308a1995b82,플랫폼(크라우드펀딩 혹은 마켓플레이스) IT 개발자,Success Korea 서울 강남구,초대졸이상 -백엔드개발 경력 4년이상 -JavaScript/JAVA/ Python 등 하나의 언어 사용 가능한 자 -웹서비스 및 RESTful에 대한... JavaScript/JAVA/ Python 등 하나의 언어 사용 가능한 자...
https://kr.indeed.com/viewjob?jk=a7b63456fe29200d,서버개발 엔지니어(사원~대리),Success Korea 서울 가산디지털단지역,"사원~대리) (지원마감) 회사소개 가상화폐 거래/결재/채굴 기업 업무내용/자격요건 담당직무 - PHP, Python, Javascript - Mysql - OAuth - Amazon SQS [자격요건] - 대학교 수준의..."
https://kr.indeed.com/viewjob?jk=bf6d04be8ff513d2,전산팀 개발 담당,Success Korea 서울 역삼동,"이상~ -학사 이상 / 남녀 무관 -기술요구사항: JAVA/WEB, PYTHON, ORACLE: ERP I/F API, CRAWLING 개발 [우대... 기술요구사항: JAVA/WEB, PYTHON, ORACLE: ERP I/F..."
https://kr.indeed.com/viewjob?jk=4c167ff6985f5c97,RF Test SW Engineer,Success Korea 인천 송도동,"자동화 업무 경험 우대 - Python, C++ 중 1개 언어 이상 능력... development - Working knowledge of Python or C++ Preferred qualifications..."
https://kr.indeed.com/viewjob?jk=aaddfd7bbf12d7a1,Data Engineer (머신러닝),Success Korea 서울,"작업 필수사항 : - SQL, Spark를 이용한 데이터 처리 - Cloud를 이용한 서비스 개발 경험 - Python 또는 Scala 능숙자 - Hadoop echo system에 대한 이해 - 머신러닝 관련 업무 희망자..."
https://kr.indeed.com/viewjob?jk=54a07508e05274ad,게임플랫폼 서버개발,Success Korea 성남 서현역,"scala (이외 C++, Go, Python 등)을 이용한 서버 개발... 이력서 자격요건 - Java / scala (이외 C++, Go, Python 등)을 이용한 서버 개발 경력 3년 이상 - 오픈소스 기술을 바탕..."
https://kr.indeed.com/viewjob?jk=52b0b1936e8b4732,모바일게임 서버개발자 모집,Success Korea 성남 서현동,"및 구성 경험 1년이상: - PHP, Node.js, ASP.NET, Python, Java 언어에 대한 제한은 없음. - HTTP, JSon... Node.js, ASP.NET, Python, Java 언어에 대한 제한은..."
https://kr.indeed.com/viewjob?jk=1a95f6b307d52b94,머신러닝 엔지니어 (3년이상),Success Korea 서울,"평가 및 개발, 적용 필수사항 : - PyTorch, Tensorflow 중 1개 이상 사용 가능 - Python 중급 이상 - 딥러닝 관련 지식 보유 - 선형대수, 통계학 등 지식 보유 우대사항 : - 머신러닝/데이터..."
https://kr.indeed.com/viewjob?jk=38d2f5a2543582fc,DW&BI팀 Data Engineer,Success Korea 서울,"Ecosystem)에 대한 이해 - AWS & GCP경험 우대 - Java, Python 등 프로그래밍 능력 우대 - 컴퓨터 공학, 경영정보 및 그와... GCP경험 우대 - Java, Python 등 프로그래밍 능력 우대..."
https://kr.indeed.com/viewjob?jk=00c4f8bf9f524b96,자동화 검증 Tool 개발자,Success Korea 성남 판교역,"채용제목 자동화 검증 Tool 개발자 회사소개 글로벌 통신장비 사업 업무내용/자격요건 자격요건 - python을 이용한 자동화 검증 툴 개발 - Network 기본 지식 보유자 [전형절차] 서류전형, 1차 실무면접..."
https://kr.indeed.com/viewjob?jk=71dfe9e7b0f2643b,고객데이터 분석,Success Korea 서울,"Hive, Hadoop) 경험 - 데이터 기반으로 현업부서와의 원할한 커뮤니케이션 능력 우대사항 : - Python, R, 하둡, Spark 등 활용 가능자 - 통계 관련 또는 컴퓨터공학 관련 전공자 - Google..."
https://kr.indeed.com/viewjob?jk=b55ab8f1eb968bca,Search Developer,Success Korea 서울,"관련 아키텍처 및 소스분석 대용량 데이터 처리와 관련한 기반 지식 Java, C/C++, Python 등 Programming( Python개발자 우대) 검색랭킹개발 및 데이터 분석을 위한 전문지식 Information..."
https://kr.indeed.com/viewjob?jk=6e2edb2a07654c30,Data Analyst,Success Korea 서울,"데이터 분석 경력 최소 3년 이상(전 직급) - SAS, R, Python, SQL 중 두 개 이상의 분석 도구에 대한 이해 - 통계 분석 및... 전 직급) - SAS, R, Python, SQL 중 두 개 이상의 분석..."
